red,gray,hue,saturation,homogeneity_135,contrast_90,ASM_135,energy_0,energy_90,energy_135,label
26.71216374115864,11.05628926340139,172.2705671558853,157.70516505641126,0.1545135110790174,400.1352789401212,0.0006766833417355,0.0262913176616097,0.027949279897735,0.0260131378679218,0
25.17263758779911,9.510593697078413,173.4778584471153,159.53698459384924,0.1547026668698437,418.82471180810575,0.0008023502217718,0.0296015577840832,0.0303345894534045,0.0283257872224556,0
25.7677482526506,10.78458103138906,172.58089894883062,156.15694378492702,0.1581713637782965,331.82355052020523,0.0006119143953268,0.0252319468358431,0.0271831491514479,0.0247369035112893,0
25.02497383769878,11.482445686461816,3.5987424534226733,142.74883184632657,0.1525015927580664,331.8999510808278,0.0008415746741914,0.0304533136815079,0.0306422725634389,0.0290099064836733,0
28.437073365969788,12.900425323741128,3.989145898311058,150.11309484852708,0.1281644933392324,417.1637070429087,0.0004966722826517,0.0234773139632938,0.0236439683369342,0.0222861455315131,0
26.83939517380591,11.70855964206569,3.905618114150855,146.58468322702151,0.1370650821380541,435.0102827763499,0.0006777445337523,0.0287028309439123,0.0279307171627366,0.0260335271093324,0
27.14882694454291,12.341615811408506,4.053943126404803,146.52639068667946,0.1364900820310417,417.7832993008086,0.0007042368026616,0.0283677360741121,0.0283549785528005,0.0265374603657102,0
26.3607408548041,11.85237937685978,4.080686507707,148.9882122055158,0.1442200401341251,428.2548347234489,0.0006705182624365,0.0272803999635331,0.0281762237020911,0.0258943673882277,0
24.707773970154527,11.126831178303586,4.026608739797609,141.92548955150244,0.1441023835160284,458.13505063815705,0.0008219139948786,0.0304882972172519,0.0307313480951599,0.0286690424478849,0
24.99539766694538,11.110289294704245,3.908726026794725,150.83616339608136,0.1562319065705054,407.998151315486,0.0008360054006571,0.0297760407468733,0.0307154829943963,0.0289137579822669,0
26.823816359003622,11.796060618346797,3.962097824419757,149.75423690225972,0.1300017934740445,464.7232129878095,0.0005740695383337,0.0251077397202894,0.0254786633135652,0.0239597482944567,0
24.04152710468898,10.571693729414784,4.049484325573843,146.32117226590725,0.1491299104579789,400.43743862504095,0.0009802233214678,0.0337404759483548,0.0336943464692672,0.0313085183531237,0
24.866422206596432,11.04699819672853,3.954860976310641,149.11743997929912,0.1395572585554041,397.8612130532416,0.0006153901065563,0.0264466978141874,0.0265303142413433,0.0248070575956987,0
29.495763850176864,12.1938813464594,173.62648926121986,156.56723022523266,0.1419543529320832,354.0834924160913,0.0004854267018878,0.0230808487661144,0.0234313430598128,0.0220324011829818,0
25.75731856807002,11.592386565839677,3.9010199294141046,148.2614690604858,0.148511785700103,408.9781213388532,0.0006847555470978,0.0272853841955748,0.028234551095997,0.0261678342072452,0
24.664531535900267,12.046323843107391,4.05531843453096,137.70811382281482,0.1416849310917137,369.024953244165,0.0007987243153184,0.0293049039787519,0.0295391440077992,0.028261711118021,0
24.519600657968752,11.584821094121333,4.31547868189449,142.29469407853517,0.1411129366056842,427.0414957074827,0.0007723576219473,0.0287205323851004,0.0287204614186806,0.0277913227815322,0
26.251183858953084,12.280022901869152,4.488167047487437,147.113138767546,0.1479035659994475,383.15022986801154,0.0007631217606229,0.0289201917097729,0.0292327708035516,0.0276246585612007,0
24.927270116964884,11.456006961521048,4.4948108172463535,149.44790653540778,0.1466900134334084,374.64121942205696,0.0007931867419289,0.0291623177514124,0.0308089043529238,0.0281635711856453,0
23.587877323208264,10.937231939294056,3.8719084753956,141.80694950803365,0.155983546380875,400.16909747238486,0.0009538341347252,0.0317391133021332,0.033101226442893,0.0308842052629698,0
26.05784131141968,11.586072320695664,4.026843161346804,149.67022917219776,0.1451378502418674,409.372262221623,0.0007650830201563,0.0288775457624693,0.0292011467927215,0.0276601341312061,0
25.35796318816585,11.478580244486004,4.041108372163691,147.48362168046702,0.146179045286752,430.7345071132333,0.0007939299337422,0.029493122050344,0.0302736198311691,0.0281767623005599,0
30.48344123501714,14.46955643336802,4.761849887674792,151.4316852867953,0.1839994970498221,193.46218283491532,0.0007260202007096,0.0285114755416586,0.0292384534800522,0.0269447620273338,0
25.217549795163897,11.416943023435078,3.981327283764657,142.32597175087204,0.1411842432547716,429.4778017104605,0.0007980131370159,0.029579188917428,0.0311537104584032,0.0282491263053555,0
28.75973385544541,11.807045176860631,173.5328711012112,155.3394783630268,0.1524005653236489,361.13928094171945,0.0005393961066519,0.0242466759903287,0.0246232096808241,0.0232249027264265,0
24.3594033741062,11.378562015775252,3.947264294717584,142.57750173876016,0.1515176909417075,407.91956129774144,0.0008319576144733,0.0297631229263603,0.030394417277254,0.028843675467481,0
25.22228666190608,11.390201542997424,3.9051877948144655,146.46140906615443,0.1549313624294421,404.4992725718407,0.00096511433474,0.0323145177147065,0.0323166047123817,0.0310662893622654,0
24.40807767014288,11.151222686144427,4.270959476037589,146.56690245473723,0.1506025542134617,437.4225444445074,0.0007781735010081,0.0289779883587536,0.0297787456832245,0.0278957613448371,0
24.87075866887968,11.81926364747842,4.309403585284429,140.78349269445337,0.1489702499483734,383.1253641173567,0.0009324443649531,0.0321263619820952,0.0326955526934387,0.0305359520066624,0
24.35820083657644,11.937725069986698,4.6480007712514535,141.26426120950362,0.1520966662091981,410.83048088928814,0.0008039225217851,0.029778212434795,0.0302213200330801,0.0283535275016202,0
28.71321490340484,13.65320845427192,4.977257673398164,149.00085161747157,0.1511491671035294,402.5814671439938,0.0006588658183164,0.0276932265268763,0.0277750307221422,0.0256683816847967,0
25.76800896618203,12.68564682254612,4.646411297548667,142.98977450915694,0.1459798884544492,448.03469450987546,0.000633025025807,0.0266705882096093,0.02650350764833,0.0251599885891672,0
25.4053890267712,12.26326338293849,4.224621129161264,142.13988061093315,0.1470025718325995,378.35953091111327,0.0007975398539682,0.0294958535091867,0.0295875869203017,0.0282407481127588,0
27.56116809446808,13.438829205597727,7.099863756112718,103.44099437995308,0.1309495283237892,408.44625412029984,0.0006855396542432,0.0279603910589318,0.0276587411417242,0.0261828121912684,0
25.45222554283649,12.152622186364006,4.628592058181759,143.97664255669469,0.1505113393167579,414.6671301809385,0.000773334767875,0.0282607799158667,0.0287570563935406,0.0278088972790193,0
26.069210801853927,10.645207881175992,3.1386380737066304,160.44636059841883,0.158331153316549,372.3515362725861,0.0005681478141548,0.0250158018059252,0.0255084964565904,0.0238358514459812,0
25.88604832469361,11.51824694982128,4.049569790996998,146.1974413164784,0.1447424809162242,387.857001803039,0.0008200002632992,0.0300658002351284,0.0302056770457935,0.0286356467239575,0
25.95231083820621,12.28619619320756,4.687657488750382,148.0184907398345,0.1409747056717769,461.4530046193848,0.0007904087912557,0.0301801450341694,0.0301411132342031,0.0281142097746983,0
26.0938972483005,12.463905931912976,4.442956058314636,142.85586317821537,0.1596254467444691,392.9539067720365,0.000981345650509,0.0329931974454437,0.0328238388511707,0.0313264369264844,0
23.56706976452453,10.992981415896676,4.428593505734511,143.23212636346304,0.1472187499943625,408.629657983655,0.0008916613667859,0.031775338744619,0.0319919199784545,0.0298606993686674,0
24.59199696946278,10.59479520688263,3.9526836044294527,148.64611228659467,0.1409694247079355,409.54364129310994,0.0008319783234306,0.0299347912879296,0.0302455254122188,0.0288440344513498,0
