red,gray,blue,hue,saturation,value,rata-rata,st deviasi,varians,skewness,kurtsosis,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
26.71216374115864,11.05628926340139,12.003052684678622,172.2705671558853,157.70516505641126,30.084668177714505,60.10822996183206,71.79234098306289,5154.140223828372,-1.5634587832534663,4.093452204903489,10.94731837606838,11.858104261330071,10.905707142952632,11.44374174212884,0.9648507715272666,0.9566097621456352,0.9606659647282352,0.9596700433499716,0.1572032386993962,0.1503410180094647,0.1665218632433209,0.1545135110790174,358.0238247863247,438.2685271717526,400.1352789401212,407.3291359178456,0.0006912333843836,0.0006621900353493,0.0007811622468019,0.0006766833417355,0.0262913176616097,0.0257330533623469,0.027949279897735,0.0260131378679218,0
25.17263758779911,9.510593697078413,10.51613629096105,173.4778584471153,159.53698459384924,31.96076298150817,51.098979262605226,65.72942835346818,4320.357751673707,-1.590215287982258,5.857996515009955,11.016809268371986,11.235901408869056,11.016665598832947,11.923566626733866,0.9534743041666334,0.9515622122611012,0.9507679444166036,0.9436030656416268,0.1642649417683835,0.160442351867863,0.1679367849471134,0.1547026668698437,393.8988562308822,406.4794436798909,418.82471180810575,473.2713434254436,0.0008762522232444,0.0008400389352852,0.0009201873173066,0.0008023502217718,0.0296015577840832,0.0289834251820804,0.0303345894534045,0.0283257872224556,0
25.7677482526506,10.78458103138906,11.682079797498623,172.58089894883062,156.15694378492702,29.038311143950487,59.73141266116833,71.16961440976883,5065.114015235174,-0.6864915785558438,3.351528297150109,10.509206317755964,10.919816129231087,9.951936220292133,10.956521532983428,0.9642149429756216,0.9607350857120354,0.9668261909456012,0.9602334570569646,0.1594613654180569,0.1586929539044415,0.1730521652336039,0.1581713637782965,357.07588902412544,388.8396156636274,331.82355052020523,393.8003404311812,0.0006366511411268,0.0006518665254644,0.0007389235977898,0.0006119143953268,0.0252319468358431,0.025531676902712,0.0271831491514479,0.0247369035112893,0
25.02497383769878,11.482445686461816,12.19544627737006,3.5987424534226733,142.74883184632657,49.64104213990245,51.79066929789299,66.55140361819143,4429.089323551423,-1.685811410538652,2.4040889160593584,10.93672567094898,11.711870150461491,10.663655101410088,11.497636074610492,0.960743966050364,0.9548178333181274,0.9622047227865764,0.9569946391874588,0.1610281326550759,0.1496203504788646,0.164170764864681,0.1525015927580664,342.32648082769464,392.43717010815305,331.8999510808278,373.5278844613493,0.0009274043141843,0.0008312026844813,0.000938948867852,0.0008415746741914,0.0304533136815079,0.028830585919842,0.0306422725634389,0.0290099064836733,0
28.437073365969788,12.900425323741128,12.610166476597602,3.989145898311058,150.11309484852708,51.08924407089389,44.86692894257928,55.39691114490218,3068.817764396188,-3.604500949523069,2.5876504073062323,12.374923859130046,13.046785574447863,12.22455989606035,13.223387372226895,0.9295415643368228,0.9216121748790288,0.9313176832302744,0.9215649384552504,0.1376717458203983,0.1299890804460622,0.1409090822104121,0.1281644933392324,420.2896585159672,466.19666852720377,417.1637070429087,466.4755054691466,0.000551184270931,0.0005039271961195,0.0005590372387179,0.0004966722826517,0.0234773139632938,0.0224483227907919,0.0236439683369342,0.0222861455315131,0
26.83939517380591,11.70855964206569,12.56883664392221,3.905618114150855,146.58468322702151,51.84065954620766,48.57713746141879,61.19244910866907,3744.5158279170537,-0.682921313705066,4.874327439766493,12.666974382161689,12.797071349813583,11.879403833814903,13.322429277243309,0.9343597224574178,0.9306691437911958,0.9410143849540028,0.9294845543355252,0.1498326192414879,0.1466038752445453,0.1521987474333908,0.1370650821380541,480.09968516727497,503.0519889065648,435.0102827763499,511.64798963041534,0.0008238525041948,0.000789111478144,0.0007801249612247,0.0006777445337523,0.0287028309439123,0.0280911281037987,0.0279307171627366,0.0260335271093324,0
27.14882694454291,12.341615811408506,13.009527837117629,4.053943126404803,146.52639068667946,51.65215346395927,48.03912191834589,61.22011169845737,3747.902076371597,-3.114028490934305,2.4523513525830007,12.729866565371085,13.28109625968774,12.13245433606713,13.155337152270786,0.93568758386925,0.9307128346550728,0.9437538574675342,0.9348043832385016,0.1463321288127361,0.1403587213552299,0.1493951055454172,0.1364900820310417,470.6521929383563,505.6775955670377,417.7832993008086,475.81467670073744,0.0008047284499704,0.0007445965476257,0.0008040048087297,0.0007042368026616,0.0283677360741121,0.0272872964513838,0.0283549785528005,0.0265374603657102,0
26.3607408548041,11.85237937685978,12.268890716074132,4.080686507707,148.9882122055158,51.15741013119286,61.33479022677032,74.68136832108607,5577.306774309717,-1.4805187002727962,2.9388914980588807,11.6004115660616,12.533866005508775,11.628097894949171,12.389201698997654,0.963231672045756,0.9567404759803594,0.9614282843746472,0.9576950229470536,0.1533856200612195,0.1454156334447878,0.1580344833796227,0.1442200401341251,405.873350608945,476.7062333253437,428.2548347234489,466.1902413724001,0.0007442202221703,0.0007018584304655,0.0007938995821102,0.0006705182624365,0.0272803999635331,0.0264926108654003,0.0281762237020911,0.0258943673882277,0
24.707773970154527,11.126831178303586,11.83393391273469,4.026608739797609,141.92548955150244,52.5967896179951,45.62967756030008,58.86226636425387,3464.7664015363725,-1.5217979148080296,2.47334096885,12.49000636821702,12.80911490508816,12.335535181666495,13.401707289677638,0.9330773664026488,0.9294095836627596,0.93332077974337,0.9249541764752052,0.156193920893284,0.1509941349318337,0.157311660865626,0.1441023835160284,453.42696101980886,477.084550151634,458.13505063815705,507.2255644164887,0.0009295362672074,0.0008743477905142,0.0009444157557458,0.0008219139948786,0.0304882972172519,0.0295693725079558,0.0307313480951599,0.0286690424478849,0
24.99539766694538,11.110289294704245,11.218128843567008,3.908726026794725,150.83616339608136,44.97687002179471,58.29652158005462,71.68960305785042,5139.399186592157,-2.0435612617372474,5.34733202447205,11.046217363468118,11.615899644294384,10.843610511593784,11.776169927668782,0.9619029879549748,0.9570743717676572,0.960046251703086,0.9545874248067996,0.1618709649452091,0.1556282891318439,0.1677098153140876,0.1562319065705054,387.03383806491775,434.7820675003193,407.998151315486,459.9435278768295,0.0008866126025594,0.0008241841029078,0.000943440895579,0.0008360054006571,0.0297760407468733,0.0287086067740647,0.0307154829943963,0.0289137579822669,0
26.823816359003622,11.796060618346797,12.351002003626046,3.962097824419757,149.75423690225972,51.61564170514606,45.08286071325579,55.66197447782569,3098.2554027701185,-2.637048939838798,2.7063891607162884,13.178014272674488,13.482455368105985,12.655731198848144,13.82541550636871,0.9180968020927982,0.9177832004452636,0.9244552628951208,0.9104744690137556,0.138553588567507,0.1315436990791486,0.1412518401929348,0.1300017934740445,492.89851234106897,494.6509607498813,464.7232129878095,538.6233452722406,0.0006303985938617,0.0005818087054578,0.000649162284246,0.0005740695383337,0.0251077397202894,0.0241207111308494,0.0254786633135652,0.0239597482944567,0
